Sr_No.,Date_of_Encashment,Name_of_Political_Party,Account_no.,Prefix,Bond_Number,Denominations,Pay_Branch_Code,Pay_Teller,Bond_number
4055,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12572,1000000,691,4567455,TL12572
4056,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12578,1000000,691,4567455,TL12578
4057,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11362,1000000,691,4567455,TL11362
4058,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11363,1000000,691,4567455,TL11363
4059,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11358,1000000,691,4567455,TL11358
4060,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11360,1000000,691,4567455,TL11360
4061,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11371,1000000,691,4567455,TL11371
4062,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11365,1000000,691,4567455,TL11365
4063,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11367,1000000,691,4567455,TL11367
4064,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11359,1000000,691,4567455,TL11359
4065,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11370,1000000,691,4567455,TL11370
4066,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11369,1000000,691,4567455,TL11369
4067,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11357,1000000,691,4567455,TL11357
4068,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11368,1000000,691,4567455,TL11368
4069,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11356,1000000,691,4567455,TL11356
4070,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11366,1000000,691,4567455,TL11366
4071,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11364,1000000,691,4567455,TL11364
4072,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11373,1000000,691,4567455,TL11373
4073,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11378,1000000,691,4567455,TL11378
4074,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11377,1000000,691,4567455,TL11377
4075,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11375,1000000,691,4567455,TL11375
4076,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11379,1000000,691,4567455,TL11379
4077,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11374,1000000,691,4567455,TL11374
4078,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11380,1000000,691,4567455,TL11380
4079,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11376,1000000,691,4567455,TL11376
4080,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11361,1000000,691,4567455,TL11361
4081,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11372,1000000,691,4567455,TL11372
4082,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11381,1000000,691,4567455,TL11381
4083,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11385,1000000,691,4567455,TL11385
4084,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11384,1000000,691,4567455,TL11384
4085,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11382,1000000,691,4567455,TL11382
4086,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11383,1000000,691,4567455,TL11383
4087,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11051,1000000,691,4567455,TL11051
4088,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11045,1000000,691,4567455,TL11045
4089,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11047,1000000,691,4567455,TL11047
4090,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11053,1000000,691,4567455,TL11053
4091,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11049,1000000,691,4567455,TL11049
4092,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11057,1000000,691,4567455,TL11057
4093,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11059,1000000,691,4567455,TL11059
4094,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11061,1000000,691,4567455,TL11061
4095,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11063,1000000,691,4567455,TL11063
4096,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11055,1000000,691,4567455,TL11055
4097,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13108,1000000,691,3627829,TL13108
4098,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13112,1000000,691,3627829,TL13112
4099,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13110,1000000,691,3627829,TL13110
4100,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13106,1000000,691,3627829,TL13106
4101,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13114,1000000,691,3627829,TL13114
4102,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13133,1000000,691,3627829,TL13133
4103,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13131,1000000,691,3627829,TL13131
4104,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13127,1000000,691,3627829,TL13127
4105,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13135,1000000,691,3627829,TL13135
4106,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13129,1000000,691,3627829,TL13129
4107,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13130,1000000,691,3627829,TL13130
4108,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13128,1000000,691,3627829,TL13128
4109,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13132,1000000,691,3627829,TL13132
4110,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13134,1000000,691,3627829,TL13134
4111,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13126,1000000,691,3627829,TL13126
4112,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13122,1000000,691,3627829,TL13122
4113,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13118,1000000,691,3627829,TL13118
4114,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13120,1000000,691,3627829,TL13120
4115,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13124,1000000,691,3627829,TL13124
4116,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13116,1000000,691,3627829,TL13116
4117,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13117,1000000,691,3627829,TL13117
4118,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13121,1000000,691,3627829,TL13121
4119,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13125,1000000,691,3627829,TL13125
4120,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13119,1000000,691,3627829,TL13119
4121,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,13123,1000000,691,3627829,TL13123
4122,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,1059,1000000,691,3627829,TL1059
4123,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,1062,1000000,691,3627829,TL1062
4124,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,25108,100000,691,3627829,OL25108
4125,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,25102,100000,691,3627829,OL25102
4126,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,25110,100000,691,3627829,OL25110
4127,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,25105,100000,691,3627829,OL25105
4128,5/20/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,25104,100000,691,3627829,OL25104
4129,5/20/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,12526,1000000,691,4567455,TL12526
4130,5/20/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,12513,1000000,691,4567455,TL12513
4131,5/20/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,12515,1000000,691,4567455,TL12515
4132,5/20/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,12512,1000000,691,4567455,TL12512
4133,5/20/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,12514,1000000,691,4567455,TL12514
4134,5/21/2019 0:00,AAM AADMI PARTY,*******5086,OC,7569,10000000,691,3300196,OC7569
4135,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11353,1000000,1,3476510,TL11353
4136,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12599,1000000,1,3476510,TL12599
4137,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11354,1000000,1,3476510,TL11354
4138,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12600,1000000,1,3476510,TL12600
4139,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12598,1000000,1,3476510,TL12598
4140,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11352,1000000,1,3476510,TL11352
4141,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11355,1000000,1,3476510,TL11355
4142,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12588,1000000,1,3476510,TL12588
4143,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11351,1000000,1,3476510,TL11351
4144,5/22/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12597,1000000,1,3476510,TL12597
4145,5/22/2019 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,6765,10000000,847,3367975,OC6765
4146,5/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10482,1000000,691,3300196,TL10482
4147,5/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,28150,100000,691,3300196,OL28150
4148,5/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,28133,100000,691,3300196,OL28133
4149,5/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,28119,100000,691,3300196,OL28119
4150,5/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,28101,100000,691,3300196,OL28101
4151,5/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,28179,100000,691,3300196,OL28179
4152,7/11/2019 0:00,SHIVSENA,*******4444,OC,7655,10000000,300,6479510,OC7655
4153,7/11/2019 0:00,SHIVSENA,*******4444,OC,7653,10000000,300,6479510,OC7653
4154,7/11/2019 0:00,SHIVSENA,*******4444,OC,7659,10000000,300,6479510,OC7659
4155,7/11/2019 0:00,SHIVSENA,*******4444,OC,7657,10000000,300,6479510,OC7657
4156,7/11/2019 0:00,SHIVSENA,*******4444,OC,7651,10000000,300,6479510,OC7651
4157,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,6555,10000000,1,3476510,OC6555
4158,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,6577,10000000,1,3476510,OC6577
4159,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,6576,10000000,1,3476510,OC6576
4160,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,6556,10000000,1,3476510,OC6556
4161,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,6578,10000000,1,3476510,OC6578
4162,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7911,10000000,1,3476510,OC7911
4163,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7914,10000000,1,3476510,OC7914
4164,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7918,10000000,1,3476510,OC7918
4165,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7912,10000000,1,3476510,OC7912
4166,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7916,10000000,1,3476510,OC7916
4167,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7923,10000000,1,3476510,OC7923
4168,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11391,1000000,1,3476510,TL11391
4169,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11386,1000000,1,3476510,TL11386
4170,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11389,1000000,1,3476510,TL11389
4171,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11387,1000000,1,3476510,TL11387
4172,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11451,1000000,1,3476510,TL11451
4173,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11454,1000000,1,3476510,TL11454
4174,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11452,1000000,1,3476510,TL11452
4175,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11460,1000000,1,3476510,TL11460
4176,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11393,1000000,1,3476510,TL11393
4177,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11388,1000000,1,3476510,TL11388
4178,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12738,1000000,1,3476510,TL12738
4179,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12740,1000000,1,3476510,TL12740
4180,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12741,1000000,1,3476510,TL12741
4181,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12743,1000000,1,3476510,TL12743
4182,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,12742,1000000,1,3476510,TL12742
4183,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11399,1000000,1,3476510,TL11399
4184,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11395,1000000,1,3476510,TL11395
4185,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11400,1000000,1,3476510,TL11400
4186,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11396,1000000,1,3476510,TL11396
4187,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11394,1000000,1,3476510,TL11394
4188,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11453,1000000,1,3476510,TL11453
4189,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11397,1000000,1,3476510,TL11397
4190,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11398,1000000,1,3476510,TL11398
4191,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11461,1000000,1,3476510,TL11461
4192,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11462,1000000,1,3476510,TL11462
4193,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11467,1000000,1,3476510,TL11467
4194,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11470,1000000,1,3476510,TL11470
4195,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11469,1000000,1,3476510,TL11469
4196,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11465,1000000,1,3476510,TL11465
4197,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11463,1000000,1,3476510,TL11463
4198,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11466,1000000,1,3476510,TL11466
4199,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11464,1000000,1,3476510,TL11464
4200,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11485,1000000,1,3476510,TL11485
4201,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11472,1000000,1,3476510,TL11472
4202,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11477,1000000,1,3476510,TL11477
4203,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11481,1000000,1,3476510,TL11481
4204,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11468,1000000,1,3476510,TL11468
4205,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11475,1000000,1,3476510,TL11475
4206,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11478,1000000,1,3476510,TL11478
4207,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11474,1000000,1,3476510,TL11474
4208,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11482,1000000,1,3476510,TL11482
4209,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,11480,1000000,1,3476510,TL11480
4210,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1156,100000,1,3476510,OL1156
4211,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1160,100000,1,3476510,OL1160
4212,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1158,100000,1,3476510,OL1158
4213,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1154,100000,1,3476510,OL1154
4214,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1162,100000,1,3476510,OL1162
4215,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1157,100000,1,3476510,OL1157
4216,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1159,100000,1,3476510,OL1159
4217,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1151,100000,1,3476510,OL1151
4218,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1147,100000,1,3476510,OL1147
4219,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1145,100000,1,3476510,OL1145
4220,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1153,100000,1,3476510,OL1153
4221,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1149,100000,1,3476510,OL1149
4222,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1155,100000,1,3476510,OL1155
4223,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1146,100000,1,3476510,OL1146
4224,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1148,100000,1,3476510,OL1148
4225,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1150,100000,1,3476510,OL1150
4226,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1152,100000,1,3476510,OL1152
4227,7/15/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,1144,100000,1,3476510,OL1144
4228,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7652,10000000,691,3428540,OC7652
4229,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7650,10000000,691,3428540,OC7650
4230,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7648,10000000,691,3428540,OC7648
4231,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7654,10000000,691,3428540,OC7654
4232,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7662,10000000,691,3428540,OC7662
4233,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7658,10000000,691,3428540,OC7658
4234,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7656,10000000,691,3428540,OC7656
4235,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7664,10000000,691,3428540,OC7664
4236,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7668,10000000,691,3428540,OC7668
4237,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7660,10000000,691,3428540,OC7660
4238,7/18/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,7666,10000000,691,3428540,OC7666
4239,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4746,10000000,41,3765377,OC4746
4240,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4738,10000000,41,3765377,OC4738
4241,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4742,10000000,41,3765377,OC4742
4242,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4734,10000000,41,3765377,OC4734
4243,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4744,10000000,41,3765377,OC4744
4244,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4740,10000000,41,3765377,OC4740
4245,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4728,10000000,41,3765377,OC4728
4246,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4730,10000000,41,3765377,OC4730
4247,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4736,10000000,41,3765377,OC4736
4248,7/20/2019 0:00,BIJU JANATA DAL,*******4340,OC,4732,10000000,41,3765377,OC4732
4249,7/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4720,10000000,691,3428540,OC4720
4250,7/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4726,10000000,691,3428540,OC4726
4251,7/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4722,10000000,691,3428540,OC4722
4252,7/22/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4724,10000000,691,3428540,OC4724
4253,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7941,10000000,1,3476510,OC7941
4254,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7932,10000000,1,3476510,OC7932
4255,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7928,10000000,1,3476510,OC7928
4256,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7939,10000000,1,3476510,OC7939
4257,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7949,10000000,1,3476510,OC7949
4258,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7926,10000000,1,3476510,OC7926
4259,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7927,10000000,1,3476510,OC7927
4260,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7931,10000000,1,3476510,OC7931
4261,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7933,10000000,1,3476510,OC7933
4262,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7944,10000000,1,3476510,OC7944
4263,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7936,10000000,1,3476510,OC7936
4264,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7943,10000000,1,3476510,OC7943
4265,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7937,10000000,1,3476510,OC7937
4266,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7938,10000000,1,3476510,OC7938
4267,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7945,10000000,1,3476510,OC7945
4268,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7934,10000000,1,3476510,OC7934
4269,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7948,10000000,1,3476510,OC7948
4270,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7947,10000000,1,3476510,OC7947
4271,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7942,10000000,1,3476510,OC7942
4272,10/3/2019 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,7929,10000000,1,3476510,OC7929
4273,10/5/2019 0:00,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,OC,3887,10000000,300,3293041,OC3887
4274,10/5/2019 0:00,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,OC,3878,10000000,300,3293041,OC3878
4275,10/5/2019 0:00,SHIVSENA,*******4444,OC,3896,10000000,300,3293041,OC3896
4276,10/5/2019 0:00,SHIVSENA,*******4444,OC,3889,10000000,300,3293041,OC3889
4277,10/5/2019 0:00,SHIVSENA,*******4444,OC,3892,10000000,300,3293041,OC3892
4278,10/9/2019 0:00,SHIVSENA,*******4444,OC,7676,10000000,300,6479510,OC7676
4279,10/9/2019 0:00,SHIVSENA,*******4444,OC,7674,10000000,300,6479510,OC7674
4280,10/9/2019 0:00,SHIVSENA,*******4444,OC,7678,10000000,300,6479510,OC7678
4281,10/9/2019 0:00,SHIVSENA,*******4444,TL,13169,1000000,300,6479510,TL13169
4282,10/9/2019 0:00,SHIVSENA,*******4444,TL,13167,1000000,300,6479510,TL13167
4283,10/9/2019 0:00,SHIVSENA,*******4444,TL,13159,1000000,300,6479510,TL13159
4284,10/9/2019 0:00,SHIVSENA,*******4444,TL,13153,1000000,300,6479510,TL13153
4285,10/9/2019 0:00,SHIVSENA,*******4444,TL,13163,1000000,300,6479510,TL13163
4286,10/9/2019 0:00,SHIVSENA,*******4444,TL,13151,1000000,300,6479510,TL13151
4287,10/9/2019 0:00,SHIVSENA,*******4444,TL,13157,1000000,300,6479510,TL13157
4288,10/9/2019 0:00,SHIVSENA,*******4444,TL,13155,1000000,300,6479510,TL13155
4289,10/9/2019 0:00,SHIVSENA,*******4444,TL,13161,1000000,300,6479510,TL13161
4290,10/9/2019 0:00,SHIVSENA,*******4444,TL,13165,1000000,300,6479510,TL13165
4291,10/9/2019 0:00,SHIVSENA,*******4444,TL,12757,1000000,300,6479510,TL12757
4292,10/9/2019 0:00,SHIVSENA,*******4444,TL,12751,1000000,300,6479510,TL12751
4293,10/9/2019 0:00,SHIVSENA,*******4444,TL,12755,1000000,300,6479510,TL12755
4294,10/9/2019 0:00,SHIVSENA,*******4444,TL,12749,1000000,300,6479510,TL12749
